month,equity_first,equity_last,monthly_return,monthly_return_pct,trade_count,win_count,gross_profit,gross_loss,profit_factor,win_rate,win_rate_pct,setup_group,group_name
2023-11,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,PK0.CZCE
2023-12,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,PK0.CZCE
2021-05,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2021-06,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2021-07,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2021-08,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2021-09,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2021-10,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2021-11,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2021-12,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2022-01,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2022-02,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2022-03,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2022-04,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2022-05,1000000.0,999148.0,-0.0008519999999999639,-0.09%,1,1,48.0,0.0,inf,1.0,100.00%,NORMAL_SETUP,PK0.CZCE
2022-06,999148.0,999148.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2022-07,999148.0,999148.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2022-08,999148.0,999148.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2022-09,999148.0,999532.0,0.00038432744698480015,0.04%,1,1,384.0,0.0,inf,1.0,100.00%,NORMAL_SETUP,PK0.CZCE
2022-10,999532.0,999552.0,2.0009364382511663e-05,0.00%,1,1,20.0,0.0,inf,1.0,100.00%,NORMAL_SETUP,PK0.CZCE
2022-11,999552.0,999552.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2022-12,999552.0,999552.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2023-01,999552.0,999552.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2023-02,999552.0,1001422.0,0.0018708381354846093,0.19%,1,1,1870.0,0.0,inf,1.0,100.00%,NORMAL_SETUP,PK0.CZCE
2023-03,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2023-04,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2023-05,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2023-06,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2023-07,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2023-08,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2023-09,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2023-10,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2023-11,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
2023-12,1001422.0,1001422.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,PK0.CZCE
